date,name,mobility_score,cases_rolling
2020-04-16,Camden (A),0.14594449663637268,0.2857142857142857
2020-04-16,Canada Bay (A),-0.3003477817707928,0.2857142857142857
2020-04-16,Canterbury-Bankstown (A),-0.09814052071311008,0.2857142857142857
2020-04-16,Central Coast (C) (NSW),,0.0
2020-04-16,Cumberland (A),0.0017694405264330987,0.0
2020-04-16,Fairfield (C),-0.13603619460882607,0.2857142857142857
2020-04-16,Georges River (A),-0.2051593919597177,0.2857142857142857
2020-04-16,Hawkesbury (C),0.2057372411054457,0.14285714285714285
2020-04-16,Hornsby (A),-0.2433434504749737,0.14285714285714285
2020-04-16,Hunters Hill (A),0.013942444842868796,0.0
2020-04-16,Inner West (A),-0.2982268259135005,0.0
2020-04-16,Ku-ring-gai (A),0.20931321870340797,0.2857142857142857
2020-04-16,Lane Cove (A),-0.012798427592172907,0.14285714285714285
2020-04-16,Liverpool (C),-0.07409282833306365,0.7142857142857143
2020-04-16,Mosman (A),-0.056343901008784225,0.14285714285714285
2020-04-16,North Sydney (A),-0.43378931745464977,0.14285714285714285
2020-04-16,Northern Beaches (A),-0.23059596420124565,0.8571428571428571
2020-04-16,Parramatta (C),-0.06920426674587411,0.0
2020-04-16,Penrith (C),-0.13785350655632064,4.571428571428571
2020-04-16,Randwick (C),-0.16203652190811943,1.0
2020-04-16,Ryde (C),-0.0706311401388936,0.5714285714285714
2020-04-16,Strathfield (A),-0.05053848922851438,0.14285714285714285
2020-04-16,Sydney (C),-0.30584070522823337,0.8571428571428571
2020-04-16,The Hills Shire (A),0.0804233738200234,0.14285714285714285
2020-04-16,Waverley (A),-0.3957554317662727,0.2857142857142857
2020-04-16,Willoughby (C),-0.04509423136246226,0.2857142857142857
2020-04-16,Woollahra (A),-0.27946734325980566,0.42857142857142855
2020-04-16,all,-0.27658407086893716,13.428571428571429
2020-04-16,highSE,-0.2581935472369181,2.4285714285714284
2020-04-16,lowSE,-0.13874512282855725,6.571428571428571
2020-04-16,midSE,-0.2715286609622816,3.7142857142857144
2020-04-17,Bayside (A),-0.033316283906771174,0.5714285714285714
2020-04-17,Blacktown (C),0.0056194868229782,0.42857142857142855
2020-04-17,Burwood (A),-0.07198249676242176,0.0
2020-04-17,Camden (A),0.19470118432617695,0.2857142857142857
2020-04-17,Canada Bay (A),-0.16822995738583216,0.2857142857142857
2020-04-17,Canterbury-Bankstown (A),0.009976805549877673,0.14285714285714285
2020-04-17,Central Coast (C) (NSW),,0.0
2020-04-17,Cumberland (A),0.09995177290385769,0.0
2020-04-17,Fairfield (C),-0.0437771516832431,0.0
2020-04-17,Georges River (A),-0.09684747449401901,0.2857142857142857
2020-04-17,Hawkesbury (C),0.15571422741742033,0.14285714285714285
2020-04-17,Hornsby (A),-0.1694230291658624,0.14285714285714285
2020-04-17,Hunters Hill (A),0.03419007822802083,0.14285714285714285
2020-04-17,Inner West (A),-0.19300732411636803,0.0
2020-04-17,Ku-ring-gai (A),0.0218063649969421,0.0
2020-04-17,Lane Cove (A),0.039896268610813766,0.0
2020-04-17,Liverpool (C),0.02444366351498457,0.5714285714285714
2020-04-17,Mosman (A),0.010739382123295782,0.14285714285714285
2020-04-17,North Sydney (A),-0.29024803596949444,0.14285714285714285
2020-04-17,Northern Beaches (A),-0.15050366065267046,0.7142857142857143
2020-04-17,Parramatta (C),0.013461280683525173,0.0
2020-04-17,Penrith (C),-0.029813942664615133,4.571428571428571
2020-04-17,Randwick (C),-0.11963697945960752,0.5714285714285714
2020-04-17,Ryde (C),-0.0213925854613522,0.2857142857142857
2020-04-17,Strathfield (A),-0.006345333720502404,0.14285714285714285
2020-04-17,Sydney (C),-0.21126899673892874,1.0
2020-04-17,The Hills Shire (A),0.0820291171793246,0.2857142857142857
2020-04-17,Waverley (A),-0.29528104789060283,0.2857142857142857
2020-04-17,Willoughby (C),-0.003611531268145738,0.2857142857142857
2020-04-17,Woollahra (A),-0.17925097836298703,0.14285714285714285
2020-04-17,all,-0.171517203227547,11.571428571428571
2020-04-17,highSE,-0.1721986083834011,1.8571428571428572
2020-04-17,lowSE,-0.042822013107606596,6.0
2020-04-17,midSE,-0.1734991299465609,3.142857142857143
2020-04-18,Bayside (A),-0.028331355388243006,0.42857142857142855
2020-04-18,Blacktown (C),0.001454235411010684,0.14285714285714285
2020-04-18,Burwood (A),-0.032088983642200544,0.0
2020-04-18,Camden (A),0.11842622606182521,0.2857142857142857
2020-04-18,Canada Bay (A),-0.1537335066338331,0.42857142857142855
2020-04-18,Canterbury-Bankstown (A),0.030073454387384086,0.2857142857142857
2020-04-18,Central Coast (C) (NSW),,0.14285714285714285
2020-04-18,Cumberland (A),0.12662680599311296,0.0
2020-04-18,Fairfield (C),0.009422074124847987,0.0
2020-04-18,Georges River (A),-0.08261793848423224,0.2857142857142857
2020-04-18,Hawkesbury (C),0.11012899646286309,0.14285714285714285
2020-04-18,Hornsby (A),-0.1791476906727863,0.2857142857142857
2020-04-18,Hunters Hill (A),0.03419007822802083,0.14285714285714285
2020-04-18,Inner West (A),-0.18902156295184552,0.0
2020-04-18,Ku-ring-gai (A),0.10185119162772448,0.0
2020-04-18,Lane Cove (A),0.024895660316634285,0.0
2020-04-18,Liverpool (C),0.021394289440355863,0.5714285714285714
2020-04-18,Mosman (A),0.013414667407488768,0.0
2020-04-18,North Sydney (A),-0.21385728675206636,0.14285714285714285
2020-04-18,Northern Beaches (A),-0.16976970479576795,0.5714285714285714
2020-04-18,Parramatta (C),0.02609248830836059,0.0
2020-04-18,Penrith (C),-0.00246926411833649,5.571428571428571
2020-04-18,Randwick (C),-0.1114835898194902,0.5714285714285714
2020-04-18,Ryde (C),-0.05224117332091843,0.2857142857142857
2020-04-18,Strathfield (A),0.05533258764225756,0.14285714285714285
2020-04-18,Sydney (C),-0.14955806313529332,0.8571428571428571
2020-04-18,The Hills Shire (A),0.07922121404493428,0.14285714285714285
2020-04-18,Waverley (A),-0.23113660888913828,0.42857142857142855
2020-04-18,Willoughby (C),-0.007736990521926286,0.2857142857142857
2020-04-18,Woollahra (A),-0.17747459173541907,0.0
2020-04-18,all,-0.13245249085250216,12.142857142857142
2020-04-18,highSE,-0.14683191662991413,1.4285714285714286
2020-04-18,lowSE,-0.0017236073878105734,7.0
2020-04-18,midSE,-0.1425423009910703,3.2857142857142856
2020-04-19,Bayside (A),0.015777019479882137,0.2857142857142857
2020-04-19,Blacktown (C),0.058210065978122706,0.2857142857142857
2020-04-19,Burwood (A),0.016397346652123147,0.0
2020-04-19,Camden (A),0.12778160537645067,0.2857142857142857
2020-04-19,Canada Bay (A),-0.061052264759516583,0.42857142857142855
2020-04-19,Canterbury-Bankstown (A),0.09897675919968578,0.42857142857142855
2020-04-19,Central Coast (C) (NSW),,0.14285714285714285
2020-04-19,Cumberland (A),0.17234294921266619,0.0
2020-04-19,Fairfield (C),0.0573372895268226,0.0
2020-04-19,Georges River (A),0.005275500693845791,0.2857142857142857
