date,name,mobility_score
2020-05-03,Sydney - North Sydney and Hornsby,0.01675060432013715
2020-05-03,Sydney - Northern Beaches,0.35104054919727073
2020-05-03,Sydney - Outer South West,0.447947791589571
2020-05-03,Sydney - Outer West and Blue Mountains,0.3302307687215683
2020-05-03,Sydney - Parramatta,0.18405678536608963
2020-05-03,Sydney - Ryde,0.0078052886770983276
2020-05-03,Sydney - South West,0.3535423878407364
2020-05-03,Sydney - Sutherland,0.09089989162538732
2020-05-03,all,0.12111223981999261
2020-05-04,Sydney - Baulkham Hills and Hawkesbury,0.1650852521009146
2020-05-04,Sydney - Blacktown,0.29785816563193646
2020-05-04,Sydney - City and Inner South,0.15136291075185193
2020-05-04,Sydney - Eastern Suburbs,0.12377279496167835
2020-05-04,Sydney - Inner South West,0.29796508370518054
2020-05-04,Sydney - Inner West,0.1848666835943688
2020-05-04,Sydney - North Sydney and Hornsby,0.11714431538006594
2020-05-04,Sydney - Northern Beaches,0.18755682070848015
2020-05-04,Sydney - Outer South West,0.4145377037286036
2020-05-04,Sydney - Outer West and Blue Mountains,0.2947575729444127
2020-05-04,Sydney - Parramatta,0.33278188405128983
2020-05-04,Sydney - Ryde,0.0688678650728326
2020-05-04,Sydney - South West,0.34476799328861074
2020-05-04,Sydney - Sutherland,0.16453386337145
2020-05-04,all,0.1917533410057542
2020-05-05,Sydney - Baulkham Hills and Hawkesbury,0.09637749320342173
2020-05-05,Sydney - Blacktown,0.2182211133566342
2020-05-05,Sydney - City and Inner South,0.14588933943972618
2020-05-05,Sydney - Eastern Suburbs,0.11729882341915224
2020-05-05,Sydney - Inner South West,0.28669254686495443
2020-05-05,Sydney - Inner West,0.14510758481989622
2020-05-05,Sydney - North Sydney and Hornsby,0.1091434597586517
2020-05-05,Sydney - Northern Beaches,0.14057413052280124
2020-05-05,Sydney - Outer South West,0.33997559261900356
2020-05-05,Sydney - Outer West and Blue Mountains,0.3256155725021087
2020-05-05,Sydney - Parramatta,0.27963884156879737
2020-05-05,Sydney - Ryde,0.05473565008938474
2020-05-05,Sydney - South West,0.39369213999705815
2020-05-05,Sydney - Sutherland,0.19054520738872338
2020-05-05,all,0.16664663974345142
2020-05-06,Sydney - Baulkham Hills and Hawkesbury,0.21498998792755047
2020-05-06,Sydney - Blacktown,0.33581387947904534
2020-05-06,Sydney - City and Inner South,0.1632946263475029
2020-05-06,Sydney - Eastern Suburbs,0.15189799419999647
2020-05-06,Sydney - Inner South West,0.28971301718567855
2020-05-06,Sydney - Inner West,0.18407606983967736
2020-05-06,Sydney - North Sydney and Hornsby,0.08735681636710187
2020-05-06,Sydney - Northern Beaches,0.2015962783643555
2020-05-06,Sydney - Outer South West,0.30115932039890103
2020-05-06,Sydney - Outer West and Blue Mountains,0.3919016743602662
2020-05-06,Sydney - Parramatta,0.29993579581161867
