date,name,cases_rolling,facebook_mobility_score
2020-05-10,lowSE,1.1428571428571428,0.4154020502382847
2020-05-10,midSE,1.1428571428571428,0.2626891447366465
2020-05-11,Bayside (A),0.0,0.2510697593178651
2020-05-11,Blacktown (C),0.0,0.39850092439373136
2020-05-11,Burwood (A),0.0,0.25382477648536106
2020-05-11,Camden (A),0.14285714285714285,0.5055128281861562
2020-05-11,Canada Bay (A),0.2857142857142857,0.22235227629017898
2020-05-11,Canterbury-Bankstown (A),0.0,0.4019359366864008
2020-05-11,Central Coast (C) (NSW),0.14285714285714285,
2020-05-11,Cumberland (A),0.0,0.42563047617338073
2020-05-11,Fairfield (C),0.2857142857142857,0.4316783357793613
2020-05-11,Georges River (A),0.0,0.3544319001878214
2020-05-11,Hawkesbury (C),0.0,0.0
2020-05-11,Hornsby (A),0.0,0.15303386649343173
2020-05-11,Hunters Hill (A),0.0,0.12321690770826409
2020-05-11,Inner West (A),0.14285714285714285,0.20193582787384967
2020-05-11,Ku-ring-gai (A),0.0,0.11458535550889118
2020-05-11,Lane Cove (A),0.0,0.09334241534614811
2020-05-11,Liverpool (C),0.0,0.41728851993585997
2020-05-11,Mosman (A),0.0,0.32493179985767373
2020-05-11,North Sydney (A),0.0,0.21496211386116526
2020-05-11,Northern Beaches (A),0.0,0.21867023589362955
2020-05-11,Parramatta (C),0.14285714285714285,0.3484633219697789
2020-05-11,Penrith (C),0.2857142857142857,0.5055630385581326
2020-05-11,Randwick (C),0.14285714285714285,0.24310559904842474
2020-05-11,Ryde (C),0.0,0.1655107947468251
2020-05-11,Strathfield (A),0.14285714285714285,0.4009426376789475
2020-05-11,Sydney (C),0.0,0.20370997725891596
2020-05-11,The Hills Shire (A),0.0,0.1447890925991531
2020-05-11,Waverley (A),0.0,0.20513628444830487
2020-05-11,Willoughby (C),0.0,0.17939006905711005
2020-05-11,Woollahra (A),0.0,0.31046752067335687
2020-05-11,all,1.7142857142857142,0.2556012157165552
2020-05-11,highSE,0.0,0.20357751779294742
2020-05-11,lowSE,0.7142857142857143,0.37719037581049947
2020-05-11,midSE,1.0,0.2218416562399743
2020-05-12,Bayside (A),0.0,0.24965517461432296
2020-05-12,Blacktown (C),0.0,0.39633079059590576
2020-05-12,Burwood (A),0.0,0.26131932741353514
2020-05-12,Camden (A),0.14285714285714285,0.562894507781218
2020-05-12,Canada Bay (A),0.0,0.23917813642354768
2020-05-12,Canterbury-Bankstown (A),0.0,0.40626142094897816
2020-05-12,Central Coast (C) (NSW),0.14285714285714285,
2020-05-12,Cumberland (A),0.0,0.3985152019730878
2020-05-12,Fairfield (C),0.14285714285714285,0.333943862746068
2020-05-12,Georges River (A),0.0,0.2717924075051052
2020-05-12,Hawkesbury (C),0.0,0.0
2020-05-12,Hornsby (A),0.0,0.15593525799583213
2020-05-12,Hunters Hill (A),0.0,0.10770849345287295
2020-05-12,Inner West (A),0.14285714285714285,0.18316849032604496
2020-05-12,Ku-ring-gai (A),0.0,0.10770997674415252
2020-05-12,Lane Cove (A),0.0,0.14460290017254254
2020-05-12,Liverpool (C),0.0,0.4598757257620727
2020-05-12,Mosman (A),0.0,0.20817515434177347
2020-05-12,North Sydney (A),0.0,0.13616075059713134
2020-05-12,Northern Beaches (A),0.0,0.23466544944948517
2020-05-12,Parramatta (C),0.14285714285714285,0.32681361556951766
2020-05-12,Penrith (C),0.42857142857142855,0.4224577341917652
2020-05-12,Randwick (C),0.0,0.18409811543702687
2020-05-12,Ryde (C),0.0,0.08458393534198703
2020-05-12,Strathfield (A),0.14285714285714285,0.20492643922844733
2020-05-12,Sydney (C),0.0,0.20197010784662456
2020-05-12,The Hills Shire (A),0.0,0.18961656866725243
2020-05-12,Waverley (A),0.0,0.16372841896363863
2020-05-12,Willoughby (C),0.0,0.18831920591835977
2020-05-12,Woollahra (A),0.0,0.33913720109799944
2020-05-12,all,1.2857142857142858,0.2188594054851355
2020-05-12,highSE,0.0,0.1699705076657818
2020-05-12,lowSE,0.7142857142857143,0.3269784787744796
2020-05-12,midSE,0.5714285714285714,0.20540989085448602
2020-05-13,Bayside (A),0.0,0.26014833938195464
2020-05-13,Blacktown (C),0.14285714285714285,0.4389944062583422
2020-05-13,Burwood (A),0.0,0.28149932552103996
2020-05-13,Camden (A),0.14285714285714285,0.42997315912131184
2020-05-13,Canada Bay (A),0.0,0.18909753989147615
2020-05-13,Canterbury-Bankstown (A),0.0,0.375219522581018
2020-05-13,Central Coast (C) (NSW),0.14285714285714285,
2020-05-13,Cumberland (A),0.0,0.4144256547937723
2020-05-13,Fairfield (C),0.14285714285714285,0.40730620472304335
2020-05-13,Georges River (A),0.0,0.31249296603195653
2020-05-13,Hawkesbury (C),0.0,0.5653824341396837
2020-05-13,Hornsby (A),0.0,0.1353637052259907
2020-05-13,Hunters Hill (A),0.0,0.0
2020-05-13,Inner West (A),0.14285714285714285,0.20876874537293233
2020-05-13,Ku-ring-gai (A),0.0,0.04298303099158527
2020-05-13,Lane Cove (A),0.0,0.11053309689720532
2020-05-13,Liverpool (C),0.0,0.4030489545350099
2020-05-13,Mosman (A),0.0,0.2388608568630339
2020-05-13,North Sydney (A),0.0,0.14553204516822993
2020-05-13,Northern Beaches (A),0.0,0.27141688093269456
2020-05-13,Parramatta (C),0.14285714285714285,0.3065833865757336
2020-05-13,Penrith (C),0.2857142857142857,0.3987546573149361
2020-05-13,Randwick (C),0.0,0.24948565942428536
2020-05-13,Ryde (C),0.0,0.10922252050883505
2020-05-13,Strathfield (A),0.0,0.3517432208484675
2020-05-13,Sydney (C),0.0,0.21659428383393337
2020-05-13,The Hills Shire (A),0.0,0.07201332088699346
2020-05-13,Waverley (A),0.0,0.19279949741059546
2020-05-13,Willoughby (C),0.0,0.19112996003488542
2020-05-13,Woollahra (A),0.0,0.2080168959316265
2020-05-13,all,1.1428571428571428,0.2255471557857455
2020-05-13,highSE,0.0,0.15971788919556745
2020-05-13,lowSE,0.7142857142857143,0.3483654134678271
2020-05-13,midSE,0.42857142857142855,0.21240699048170505
2020-05-14,Bayside (A),0.0,0.2600526860328379
2020-05-14,Blacktown (C),0.42857142857142855,0.4015303861670909
2020-05-14,Burwood (A),0.0,0.2612891371497234
2020-05-14,Camden (A),0.14285714285714285,0.4102610243681447
2020-05-14,Canada Bay (A),0.0,0.18620345596524834
2020-05-14,Canterbury-Bankstown (A),0.0,0.380962615140493
2020-05-14,Central Coast (C) (NSW),0.14285714285714285,
2020-05-14,Cumberland (A),0.0,0.4313391015674623
2020-05-14,Fairfield (C),0.0,0.459326284003995
2020-05-14,Georges River (A),0.0,0.303413337455231
2020-05-14,Hawkesbury (C),0.0,0.0
2020-05-14,Hornsby (A),0.0,0.09855892349148272
2020-05-14,Hunters Hill (A),0.0,0.11589382814769035
2020-05-14,Inner West (A),0.14285714285714285,0.1620503685939338
2020-05-14,Ku-ring-gai (A),0.0,0.11124834346398349
2020-05-14,Lane Cove (A),0.0,0.18602703552724578
2020-05-14,Liverpool (C),0.0,0.4819249354922463
2020-05-14,Mosman (A),0.0,0.23121477300088655
2020-05-14,North Sydney (A),0.0,0.12134132992707679
2020-05-14,Northern Beaches (A),0.0,0.18876128097036035
2020-05-14,Parramatta (C),0.14285714285714285,0.29890889909513607
2020-05-14,Penrith (C),0.14285714285714285,0.39424976539057505
2020-05-14,Randwick (C),0.0,0.18593773838259128
2020-05-14,Ryde (C),0.0,0.17983187343360343
2020-05-14,Strathfield (A),0.0,0.20224182818944753
2020-05-14,Sydney (C),0.0,0.1896280705609578
2020-05-14,The Hills Shire (A),0.14285714285714285,0.22710301047207865
2020-05-14,Waverley (A),0.0,0.19888464167156955
2020-05-14,Willoughby (C),0.0,0.1704363347563463
2020-05-14,Woollahra (A),0.0,0.23078495425739703
2020-05-14,all,1.2857142857142858,0.21849019372090128
2020-05-14,highSE,0.14285714285714285,0.17400935751904537
2020-05-14,lowSE,0.7142857142857143,0.3469918702117296
2020-05-14,midSE,0.42857142857142855,0.19344697980953163
2020-05-15,Bayside (A),0.0,0.28091184993203006
2020-05-15,Blacktown (C),0.42857142857142855,0.5424517842385538
2020-05-15,Burwood (A),0.0,0.27761327821376375
2020-05-15,Camden (A),0.0,0.5169726121168225
2020-05-15,Canada Bay (A),0.0,0.2543009272989681
2020-05-15,Canterbury-Bankstown (A),0.0,0.3686001720486859
2020-05-15,Central Coast (C) (NSW),0.0,
2020-05-15,Cumberland (A),0.0,0.42220947981178486
2020-05-15,Fairfield (C),0.0,0.45657656385849354
2020-05-15,Georges River (A),0.0,0.2532020057452258
2020-05-15,Hawkesbury (C),0.0,0.23900693308097845
2020-05-15,Hornsby (A),0.0,0.2521078921931053
2020-05-15,Hunters Hill (A),0.0,0.12779706864728435
2020-05-15,Inner West (A),0.0,0.2193636319965236
2020-05-15,Ku-ring-gai (A),0.0,0.25462871571260365
2020-05-15,Lane Cove (A),0.0,0.13034678681058864
2020-05-15,Liverpool (C),0.0,0.5152557221419836
2020-05-15,Mosman (A),0.0,0.3432400571143696
2020-05-15,North Sydney (A),0.0,0.16553872649568357
2020-05-15,Northern Beaches (A),0.0,0.2571328190641397
2020-05-15,Parramatta (C),0.14285714285714285,0.3517900110594299
2020-05-15,Penrith (C),0.14285714285714285,0.4364071236952121
2020-05-15,Randwick (C),0.0,0.24571796348493788
2020-05-15,Ryde (C),0.0,0.18655981217543968
2020-05-15,Strathfield (A),0.0,0.3408892172768533
2020-05-15,Sydney (C),0.0,0.22879986676753936
2020-05-15,The Hills Shire (A),0.14285714285714285,0.4251655452378066
2020-05-15,Waverley (A),0.0,0.22188121690586965
2020-05-15,Willoughby (C),0.0,0.19459481189430722
2020-05-15,Woollahra (A),0.0,0.27124773417726183
2020-05-15,all,0.8571428571428571,0.26787378970693015
2020-05-15,highSE,0.14285714285714285,0.2241837878261376
2020-05-15,lowSE,0.5714285714285714,0.36905799555326874
2020-05-15,midSE,0.14285714285714285,0.24529537795305958
2020-05-16,Bayside (A),0.0,0.3018123000345143
2020-05-16,Blacktown (C),0.42857142857142855,0.5515471498858632
2020-05-16,Burwood (A),0.0,0.337184743124018
2020-05-16,Camden (A),0.0,0.6637440830295288
2020-05-16,Canada Bay (A),0.0,0.19634351555504376
2020-05-16,Canterbury-Bankstown (A),0.0,0.4422266783247586
2020-05-16,Central Coast (C) (NSW),0.0,
2020-05-16,Cumberland (A),0.0,0.5338021021820054
2020-05-16,Fairfield (C),0.0,0.5205552004131762
2020-05-16,Georges River (A),0.0,0.39095333414568806
2020-05-16,Hawkesbury (C),0.0,
2020-05-16,Hornsby (A),0.0,0.30508299510239484
2020-05-16,Hunters Hill (A),0.0,0.29855548971847135
2020-05-16,Inner West (A),0.0,0.259858464090853
2020-05-16,Ku-ring-gai (A),0.0,0.08286354937137473
2020-05-16,Lane Cove (A),0.0,0.30297651148842203
2020-05-16,Liverpool (C),0.0,0.6340756603671526
2020-05-16,Mosman (A),0.0,0.28564750088021706
2020-05-16,North Sydney (A),0.0,0.23766365370399095
2020-05-16,Northern Beaches (A),0.0,0.36630326218357706
2020-05-16,Parramatta (C),0.14285714285714285,0.36692230141277854
2020-05-16,Penrith (C),0.14285714285714285,0.46736844740075045
2020-05-16,Randwick (C),0.0,0.2940412686442711
2020-05-16,Ryde (C),0.0,0.21300559908041683
2020-05-16,Strathfield (A),0.0,0.38281553232395
2020-05-16,Sydney (C),0.0,0.27605611810011
2020-05-16,The Hills Shire (A),0.14285714285714285,0.3337050829159491
2020-05-16,Waverley (A),0.0,0.3813235328334188
2020-05-16,Willoughby (C),0.0,0.35763083713072624
2020-05-16,Woollahra (A),0.0,0.3096545556074122
2020-05-16,all,0.8571428571428571,0.34929078415177855
2020-05-16,highSE,0.14285714285714285,0.32045657117500875
2020-05-16,lowSE,0.5714285714285714,0.4546979279811216
2020-05-16,midSE,0.14285714285714285,0.29903669223547336
2020-05-17,Bayside (A),0.0,0.27767617300883657
2020-05-17,Blacktown (C),0.42857142857142855,0.4972808233084911
2020-05-17,Burwood (A),0.0,0.35196570893706175
2020-05-17,Camden (A),0.0,0.32526302708677773
2020-05-17,Canada Bay (A),0.0,0.31675221417717747
2020-05-17,Canterbury-Bankstown (A),0.0,0.4379867761182795
2020-05-17,Central Coast (C) (NSW),0.0,
2020-05-17,Cumberland (A),0.0,0.5164843894407548
2020-05-17,Fairfield (C),0.0,0.4790642462889788
2020-05-17,Georges River (A),0.0,0.39622725458873503
2020-05-17,Hawkesbury (C),0.0,
2020-05-17,Hornsby (A),0.0,0.1089567884231635
2020-05-17,Hunters Hill (A),0.0,
2020-05-17,Inner West (A),0.0,0.3537142490637083
2020-05-17,Ku-ring-gai (A),0.0,0.6309813656971063
2020-05-17,Lane Cove (A),0.0,0.23093426126131575
2020-05-17,Liverpool (C),0.0,0.545185315634521
2020-05-17,Mosman (A),0.0,-0.0026873626035997565
2020-05-17,North Sydney (A),0.0,0.3076612958320656
2020-05-17,Northern Beaches (A),0.0,0.46342916943725804
2020-05-17,Parramatta (C),0.14285714285714285,0.42627809505683023
2020-05-17,Penrith (C),0.14285714285714285,0.4531777685062287
2020-05-17,Randwick (C),0.0,0.36587485831269717
2020-05-17,Ryde (C),0.0,0.22665237066558314
2020-05-17,Strathfield (A),0.0,0.20451820891773015
2020-05-17,Sydney (C),0.0,0.2734880982376894
2020-05-17,The Hills Shire (A),0.14285714285714285,0.21574926774640799
2020-05-17,Waverley (A),0.0,0.2948998530858111
2020-05-17,Willoughby (C),0.0,0.4045384384381281
2020-05-17,Woollahra (A),0.0,0.43261578901052733
2020-05-17,all,0.8571428571428571,0.3466446163583012
2020-05-17,highSE,0.14285714285714285,0.28948644985504696
2020-05-17,lowSE,0.5714285714285714,0.42291843839311516
2020-05-17,midSE,0.14285714285714285,0.3320787513897549
2020-05-18,Bayside (A),0.0,0.3128827021634378
2020-05-18,Blacktown (C),0.42857142857142855,0.43240626381846725
2020-05-18,Burwood (A),0.0,0.3487830507919609
2020-05-18,Camden (A),0.0,0.4600313238335567
2020-05-18,Canada Bay (A),0.0,0.18951155394586616
2020-05-18,Canterbury-Bankstown (A),0.0,0.437540055425563
2020-05-18,Central Coast (C) (NSW),0.0,
2020-05-18,Cumberland (A),0.0,0.5082826924768876
2020-05-18,Fairfield (C),0.0,0.45766159900023945
2020-05-18,Georges River (A),0.0,0.3939060141398144
2020-05-18,Hawkesbury (C),0.0,0.377937645562203
2020-05-18,Hornsby (A),0.0,0.19995461889691768
2020-05-18,Hunters Hill (A),0.0,0.0
2020-05-18,Inner West (A),0.0,0.23197140146060158
2020-05-18,Ku-ring-gai (A),0.14285714285714285,0.21959427803222623
2020-05-18,Lane Cove (A),0.0,0.23484721602484454
2020-05-18,Liverpool (C),0.0,0.5084524065469553
2020-05-18,Mosman (A),0.0,0.37315936311970394
2020-05-18,North Sydney (A),0.0,0.27318815480006
2020-05-18,Northern Beaches (A),0.0,0.26046195177765585
2020-05-18,Parramatta (C),0.14285714285714285,0.38208126600232095
2020-05-18,Penrith (C),0.14285714285714285,0.5247842696685265
2020-05-18,Randwick (C),0.0,0.29525086907974235
2020-05-18,Ryde (C),0.0,0.13038141800708847
2020-05-18,Strathfield (A),0.0,0.40965995046603343
2020-05-18,Sydney (C),0.0,0.2837477813750837
2020-05-18,The Hills Shire (A),0.14285714285714285,0.2559692592862083
2020-05-18,Waverley (A),0.0,0.32901616701890524
2020-05-18,Willoughby (C),0.0,0.2657747304567955
2020-05-18,Woollahra (A),0.0,0.3508451617870486
2020-05-18,all,1.0,0.31124689205765227
2020-05-18,highSE,0.2857142857142857,0.2724069399555049
2020-05-18,lowSE,0.5714285714285714,0.4300718490271394
2020-05-18,midSE,0.14285714285714285,0.2658163760858407
2020-05-19,Bayside (A),0.0,0.3383376151396768
2020-05-19,Blacktown (C),0.42857142857142855,0.4361479296175025
2020-05-19,Burwood (A),0.0,0.3228344804496639
2020-05-19,Camden (A),0.0,0.47362946784388077
2020-05-19,Canada Bay (A),0.0,0.2712461291295042
2020-05-19,Canterbury-Bankstown (A),0.14285714285714285,0.46470285192050614
2020-05-19,Central Coast (C) (NSW),0.0,
2020-05-19,Cumberland (A),0.14285714285714285,0.49305876015514916
2020-05-19,Fairfield (C),0.0,0.45823398642598623
2020-05-19,Georges River (A),0.0,0.40752351311964097
2020-05-19,Hawkesbury (C),0.0,0.0
2020-05-19,Hornsby (A),0.0,0.28749610928324437
2020-05-19,Hunters Hill (A),0.0,0.07911317539182107
2020-05-19,Inner West (A),0.0,0.24316988678828783
2020-05-19,Ku-ring-gai (A),0.14285714285714285,0.2742093059635356
2020-05-19,Lane Cove (A),0.0,0.23145783900704336
2020-05-19,Liverpool (C),0.0,0.5224396982751447
2020-05-19,Mosman (A),0.0,0.43527863219927354
2020-05-19,North Sydney (A),0.0,0.23317536658462867
2020-05-19,Northern Beaches (A),0.0,0.291225199730668
2020-05-19,Parramatta (C),0.14285714285714285,0.376277745507267
2020-05-19,Penrith (C),0.0,0.45195203695375186
2020-05-19,Randwick (C),0.0,0.3159073478873243
2020-05-19,Ryde (C),0.0,0.17860109459954973
2020-05-19,Strathfield (A),0.0,0.38480631536684107
2020-05-19,Sydney (C),0.0,0.2868306188305203
2020-05-19,The Hills Shire (A),0.14285714285714285,0.2497935670710998
2020-05-19,Waverley (A),0.0,0.30798414428294313
2020-05-19,Willoughby (C),0.0,0.2912779097456285
2020-05-19,Woollahra (A),0.0,0.34251105601262527
2020-05-19,all,1.1428571428571428,0.3084267847171845
2020-05-19,highSE,0.2857142857142857,0.26727202863141836
2020-05-19,lowSE,0.7142857142857143,0.4191116220711052
2020-05-19,midSE,0.14285714285714285,0.2849816118543626
2020-05-20,Bayside (A),0.0,0.29340576273882835
2020-05-20,Blacktown (C),0.2857142857142857,0.46326278424209716
2020-05-20,Burwood (A),0.0,0.37436686750024417
2020-05-20,Camden (A),0.0,0.6082893433347318
2020-05-20,Canada Bay (A),0.0,0.23439362287180943
2020-05-20,Canterbury-Bankstown (A),0.14285714285714285,0.4921912316129461
2020-05-20,Central Coast (C) (NSW),0.0,
2020-05-20,Cumberland (A),0.14285714285714285,0.49101353551262117
2020-05-20,Fairfield (C),0.0,0.4358362707736496
2020-05-20,Georges River (A),0.0,0.3872482379030627
2020-05-20,Hawkesbury (C),0.0,0.5360724701470195
2020-05-20,Hornsby (A),0.0,0.14206883802221462
2020-05-20,Hunters Hill (A),0.0,0.3987902232270099
2020-05-20,Inner West (A),0.0,0.233701303972551
2020-05-20,Ku-ring-gai (A),0.2857142857142857,0.1217293293241682
2020-05-20,Lane Cove (A),0.0,0.24119766820743854
2020-05-20,Liverpool (C),0.0,0.6171839186694418
2020-05-20,Mosman (A),0.0,0.3888424193167148
2020-05-20,North Sydney (A),0.0,0.246403209753946
2020-05-20,Northern Beaches (A),0.0,0.3202968190231273
2020-05-20,Parramatta (C),0.0,0.3854054902204959
2020-05-20,Penrith (C),0.0,0.5327120093029936
2020-05-20,Randwick (C),0.0,0.30649304361919044
2020-05-20,Ryde (C),0.0,0.2109361824855252
2020-05-20,Strathfield (A),0.0,0.4005246053278078
2020-05-20,Sydney (C),0.0,0.284746622701622
2020-05-20,The Hills Shire (A),0.14285714285714285,0.27313192176537704
2020-05-20,Waverley (A),0.0,0.3329563078793698
2020-05-20,Willoughby (C),0.0,0.2825153007236577
2020-05-20,Woollahra (A),0.0,0.3960658542673558
2020-05-20,all,1.0,0.32587549445829445
2020-05-20,highSE,0.42857142857142855,0.3128436315842912
2020-05-20,lowSE,0.5714285714285714,0.4347426471226662
2020-05-20,midSE,0.0,0.2796050410453216
2020-05-21,Bayside (A),0.0,0.27080929729463893
2020-05-21,Blacktown (C),0.0,0.44419564633803066
2020-05-21,Burwood (A),0.0,0.30893485152776295
2020-05-21,Camden (A),0.0,0.546886826894272
2020-05-21,Canada Bay (A),0.0,0.1934837198961425
2020-05-21,Canterbury-Bankstown (A),0.14285714285714285,0.4518524702646525
2020-05-21,Central Coast (C) (NSW),0.0,
2020-05-21,Cumberland (A),0.42857142857142855,0.45641579330873944
2020-05-21,Fairfield (C),0.0,0.4137003569676179
2020-05-21,Georges River (A),0.0,0.3156952871061559
2020-05-21,Hawkesbury (C),0.0,0.9303287456321757
2020-05-21,Hornsby (A),0.0,0.2029256472736475
2020-05-21,Hunters Hill (A),0.0,0.0
2020-05-21,Inner West (A),0.0,0.20009673157178923
2020-05-21,Ku-ring-gai (A),0.2857142857142857,0.23325021604049476
2020-05-21,Lane Cove (A),0.0,0.23613879177242805
2020-05-21,Liverpool (C),0.0,0.527118426222866
2020-05-21,Mosman (A),0.0,0.21104508981350026
2020-05-21,North Sydney (A),0.0,0.21699927136273303
2020-05-21,Northern Beaches (A),0.0,0.3059402459816126
2020-05-21,Parramatta (C),0.0,0.3699507950217791
2020-05-21,Penrith (C),0.0,0.4492109492597376
2020-05-21,Randwick (C),0.0,0.24910538201276633
2020-05-21,Ryde (C),0.0,0.15005771911876373
2020-05-21,Strathfield (A),0.14285714285714285,0.33097557666635435
2020-05-21,Sydney (C),0.0,0.2552924951573654
2020-05-21,The Hills Shire (A),0.0,0.33907206284097746
2020-05-21,Waverley (A),0.0,0.2816658513508317
2020-05-21,Willoughby (C),0.0,0.2949233508684971
2020-05-21,Woollahra (A),0.0,0.3542700632564922
2020-05-21,all,1.0,0.2779773592421469
